[2025-11-22 08:26:29] --- FDM v9.4 (Resonant Inertia) Starting ---
[2025-11-30 09:59:51] Model: (0, 1, 2) | Price: $91,177.74 | FC (T+10): -16.38 | AIC: 1415.6 | Risk: 1.0
[2025-11-30 10:29:52] Model: (0, 1, 2) | Price: $91,420.71 | FC (T+10): -10.75 | AIC: 1413.2 | Risk: 1.0
[2025-11-30 10:59:52] Model: (0, 1, 2) | Price: $91,413.08 | FC (T+10): -15.12 | AIC: 1413.1 | Risk: 1.0
[2025-11-30 11:29:53] Model: (0, 1, 2) | Price: $91,396.88 | FC (T+10): +21.79 | AIC: 1412.9 | Risk: 1.0
[2025-11-30 11:59:54] Model: (0, 1, 2) | Price: $91,234.31 | FC (T+10): -4.35 | AIC: 1413.1 | Risk: 1.0
[2025-11-30 12:29:54] Model: (0, 1, 2) | Price: $91,255.15 | FC (T+10): +15.16 | AIC: 1413.0 | Risk: 1.0
[2025-11-30 12:59:55] Model: (0, 1, 2) | Price: $91,048.78 | FC (T+10): -13.29 | AIC: 1413.3 | Risk: 1.0
[2025-11-30 13:29:55] Model: (0, 1, 2) | Price: $91,262.03 | FC (T+10): +18.13 | AIC: 1411.8 | Risk: 1.0
[2025-11-30 13:59:56] Model: (0, 1, 2) | Price: $91,469.51 | FC (T+10): +2.77 | AIC: 1412.7 | Risk: 1.0
[2025-11-30 14:29:56] Model: (0, 1, 2) | Price: $91,851.19 | FC (T+10): -40.15 | AIC: 1411.2 | Risk: 1.0
[2025-11-30 14:59:57] Model: (0, 1, 2) | Price: $91,769.99 | FC (T+10): -62.25 | AIC: 1410.9 | Risk: 1.0
[2025-11-30 15:29:57] Model: (0, 1, 2) | Price: $91,554.19 | FC (T+10): +6.04 | AIC: 1410.2 | Risk: 1.0
[2025-11-30 15:59:58] Model: (0, 1, 2) | Price: $91,499.98 | FC (T+10): -14.37 | AIC: 1410.4 | Risk: 1.0
[2025-11-30 16:29:58] Model: (0, 1, 2) | Price: $91,576.62 | FC (T+10): +62.58 | AIC: 1410.6 | Risk: 1.0
[2025-11-30 16:59:59] Model: (0, 1, 2) | Price: $91,435.31 | FC (T+10): +34.49 | AIC: 1410.4 | Risk: 1.0
[2025-11-30 17:29:59] Model: (0, 1, 2) | Price: $91,754.67 | FC (T+10): +18.40 | AIC: 1406.3 | Risk: 1.0
[2025-11-30 18:00:00] Model: (0, 1, 2) | Price: $91,825.18 | FC (T+10): +8.30 | AIC: 1406.6 | Risk: 1.0
[2025-11-30 18:30:01] Model: (0, 1, 2) | Price: $91,386.27 | FC (T+10): +39.90 | AIC: 1370.9 | Risk: 1.0
[2025-11-30 19:00:02] Model: (0, 1, 2) | Price: $91,488.19 | FC (T+10): +43.03 | AIC: 1366.0 | Risk: 1.0
[2025-11-30 19:30:02] Model: (0, 1, 2) | Price: $91,385.20 | FC (T+10): +80.92 | AIC: 1366.1 | Risk: 1.0
[2025-11-30 20:00:03] Model: (0, 1, 2) | Price: $91,453.49 | FC (T+10): +21.04 | AIC: 1365.8 | Risk: 1.0
[2025-11-30 20:30:04] Model: (0, 1, 2) | Price: $91,338.56 | FC (T+10): +64.31 | AIC: 1366.2 | Risk: 1.0
[2025-11-30 21:00:04] Model: (0, 1, 2) | Price: $91,454.69 | FC (T+10): +18.88 | AIC: 1366.0 | Risk: 1.0
[2025-11-30 21:30:05] Model: (0, 1, 2) | Price: $91,301.80 | FC (T+10): +76.73 | AIC: 1366.3 | Risk: 1.0
[2025-11-30 22:00:05] Model: (0, 1, 2) | Price: $91,309.65 | FC (T+10): +37.54 | AIC: 1365.0 | Risk: 1.0
[2025-11-30 22:30:06] Model: (0, 1, 2) | Price: $91,051.18 | FC (T+10): +127.69 | AIC: 1366.4 | Risk: 1.0
[2025-11-30 23:00:06] Model: (0, 1, 2) | Price: $91,193.98 | FC (T+10): +60.38 | AIC: 1365.0 | Risk: 1.0
[2025-11-30 23:30:07] Model: (0, 1, 2) | Price: $91,191.41 | FC (T+10): +59.56 | AIC: 1365.0 | Risk: 1.0
[2025-12-01 00:00:07] Model: (0, 1, 2) | Price: $91,255.36 | FC (T+10): +22.70 | AIC: 1364.9 | Risk: 1.0
[2025-12-01 00:30:08] Model: (0, 1, 2) | Price: $90,654.14 | FC (T+10): +248.12 | AIC: 1369.0 | Risk: 1.2
[2025-12-01 01:00:08] Model: (0, 1, 2) | Price: $90,303.41 | FC (T+10): +258.89 | AIC: 1372.7 | Risk: 1.4
[2025-12-01 01:30:09] Resonance Shift Detected (AIC Spike). Recalibrating Matrix...
[2025-12-01 01:30:11] New Stable State Found: (1, 1, 2) (AIC: 1396.34)
[2025-12-01 01:30:11] Model: (1, 1, 2) | Price: $88,301.00 | FC (T+10): +868.24 | AIC: 1396.3 | Risk: 1.7
[2025-12-01 02:00:11] Model: (1, 1, 2) | Price: $87,029.30 | FC (T+10): +759.43 | AIC: 1393.4 | Risk: 2.1
[2025-12-01 02:30:12] Model: (1, 1, 2) | Price: $87,235.62 | FC (T+10): +717.40 | AIC: 1393.5 | Risk: 2.5
[2025-12-01 03:00:12] Model: (1, 1, 2) | Price: $87,158.75 | FC (T+10): -146.21 | AIC: 1397.4 | Risk: 2.4
[2025-12-01 03:30:13] Model: (1, 1, 2) | Price: $87,099.93 | FC (T+10): -109.28 | AIC: 1397.6 | Risk: 2.2
[2025-12-01 04:00:13] Model: (1, 1, 2) | Price: $86,706.00 | FC (T+10): -121.09 | AIC: 1395.6 | Risk: 2.1
[2025-12-01 04:30:14] Model: (1, 1, 2) | Price: $86,394.00 | FC (T+10): -61.42 | AIC: 1396.6 | Risk: 2.0
[2025-12-01 05:00:14] Model: (1, 1, 2) | Price: $86,274.82 | FC (T+10): -80.20 | AIC: 1396.2 | Risk: 1.9
[2025-12-01 05:30:15] Model: (1, 1, 2) | Price: $85,711.11 | FC (T+10): -805.56 | AIC: 1400.5 | Risk: 1.5
[2025-12-01 06:00:15] Resonance Shift Detected (AIC Spike). Recalibrating Matrix...
[2025-12-01 06:00:17] New Stable State Found: (0, 1, 2) (AIC: 1421.18)
[2025-12-01 06:00:17] Model: (0, 1, 2) | Price: $85,783.99 | FC (T+10): -1246.81 | AIC: 1421.2 | Risk: 1.2
[2025-12-01 06:30:17] Model: (0, 1, 2) | Price: $85,951.01 | FC (T+10): -1195.29 | AIC: 1416.5 | Risk: 1.0
[2025-12-01 07:00:18] Model: (0, 1, 2) | Price: $85,974.67 | FC (T+10): -649.89 | AIC: 1414.1 | Risk: 0.8
[2025-12-01 07:30:18] Model: (0, 1, 2) | Price: $86,063.89 | FC (T+10): -548.14 | AIC: 1414.2 | Risk: 0.6
[2025-12-01 08:00:19] Model: (0, 1, 2) | Price: $86,258.63 | FC (T+10): -91.49 | AIC: 1415.2 | Risk: 1.0
[2025-12-01 08:30:19] Model: (0, 1, 2) | Price: $86,252.45 | FC (T+10): -38.77 | AIC: 1415.1 | Risk: 1.0
[2025-12-01 09:00:20] Model: (0, 1, 2) | Price: $86,502.00 | FC (T+10): -167.54 | AIC: 1417.5 | Risk: 1.0
[2025-12-01 09:30:20] Model: (0, 1, 2) | Price: $86,640.48 | FC (T+10): -106.68 | AIC: 1416.7 | Risk: 1.0
[2025-12-01 10:00:21] Model: (0, 1, 2) | Price: $86,805.81 | FC (T+10): -338.46 | AIC: 1418.3 | Risk: 0.8
[2025-12-01 10:30:21] Model: (0, 1, 2) | Price: $86,600.52 | FC (T+10): -214.60 | AIC: 1418.4 | Risk: 1.0
[2025-12-01 11:00:22] Model: (0, 1, 2) | Price: $86,732.49 | FC (T+10): -169.80 | AIC: 1417.6 | Risk: 1.0
[2025-12-01 11:30:22] Model: (0, 1, 2) | Price: $86,596.08 | FC (T+10): -134.24 | AIC: 1417.7 | Risk: 1.0
[2025-12-01 12:00:23] Model: (0, 1, 2) | Price: $86,647.73 | FC (T+10): -68.27 | AIC: 1417.4 | Risk: 1.0
